Facility ID,Facility Name,Short Description,Description,Facility Open Date,Facility Address 1,Facility Address 2,Facility City,Facility State,Facility Zip Code,Facility Phone Number,Facility Fax Number,Facility Website,Facility County Code,Facility County,Regional Office ID,Regional Office,Main Site Name,Main Site Facility ID,Operating Certificate Number,Operator Name,Operator Address 1,Operator Address 2,Operator City,Operator State,Operator Zip Code,Cooperator Name,Cooperator Address,Cooperator Address 2,Cooperator City,Cooperator State,Cooperator Zip Code,Ownership Type,Facility Latitude,Facility Longitude,Facility Location
4819,Intermediate School 218,,School Based Diagnostic and Treatment Center Extension Clinic,11/01/1992,4600 Broadway,,New York,New York,10040,2125673500,,,7093,New York,5,Metropolitan Area Regional Office - New York City,The Children's Aid Society,6447,7002233R,The Childrens Aid Society,356 East 88 Street,,New York,New York,10028,,,,,New York,,Not for Profit Corporation,40.860695,-73.930656,"(40.860695, -73.930656)"
6859,HSS - Midtown,HOSP-EC,Hospital Extension Clinic,04/24/2001,770 Lexington Avenue,,New York,New York,10065,2122247900,,,7093,New York,5,Metropolitan Area Regional Office - New York City,Hospital for Special Surgery,1447,7002012H,NY Society for the Relief of The Ruptured & Crippled,535 East 70th St,,New York,New York,10021,,,,,New York,,Not for Profit Corporation,,,
1605,Amsterdam Nursing Home Corp (1992),NH,Residential Health Care Facility - SNF,02/01/1989,1060 Amsterdam Avenue,,New York,New York,10025,2126782600,,,7093,New York,5,Metropolitan Area Regional Office - New York City,,,7002356N,Amsterdam Nursing Home Corporation (1992),1060 Amsterdam Avenue,,New York,New York,10025,,,,,New York,,Not for Profit Corporation,40.804531,-73.962807,"(40.804531, -73.962807)"
7576,Auburn Family Assessment Center,DTC-EC,Diagnostic and Treatment Center Extension Clinic,06/20/1997,39 Auburn Place,,Brooklyn,New York,10005,,,,7095,Kings,5,Metropolitan Area Regional Office - New York City,Floating Hospital (Incorporated),1558,7002289R,The Floating Hospital (Incorporated),275 Madison Avenue,,New York,New York,10016,,,,,New York,,Not for Profit Corporation,40.694435,-73.976624,"(40.694435, -73.976624)"
9617,PS 153/368,HOSP-SB,School Based Hospital Extension Clinic,01/28/2010,1750 Amsterdam Avenue,,New York,New York,10031,,,,7093,New York,5,Metropolitan Area Regional Office - New York City,NYU Langone Hospitals,1463,7002053H,NYU Langone Hospitals,550 First Avenue,,New York,New York,10016,,,,,New York,,Not for Profit Corporation,40.826344,-73.946877,"(40.826344, -73.946877)"
4621,PS 108,HOSP-SB,School Based Hospital Extension Clinic,07/01/1992,1615 Madison Avenue,,New York,New York,10029,2122417005,,,7093,New York,5,Metropolitan Area Regional Office - New York City,Mount Sinai Hospital,1456,7002024H,The Mount Sinai Hospital,One Gustave L Levy Place,,New York,New York,10029,"Mount Sinai Hospitals Group, Inc.",One Gustave L. Levy Place,,New York,New York,10029,Not for Profit Corporation,40.795238,-73.948235,"(40.795238, -73.948235)"
4183,HSS Sports Performance Center,HOSP-EC,Hospital Extension Clinic,09/27/1989,525 East 71st Street,,New York,New York,10021,2126061236,,,7093,New York,5,Metropolitan Area Regional Office - New York City,Hospital for Special Surgery,1447,7002012H,NY Society for the Relief of The Ruptured & Crippled,535 East 70th St,,New York,New York,10021,,,,,New York,,Not for Profit Corporation,40.765446,-73.952377,"(40.765446, -73.952377)"
13345,Global Private Home Care Limited Liability Company,LHCSA,Licensed Home Care Services Agency,11/12/2015,116 West 23rd Street,Suite 500,New York,New York,10011,2128518400,2128518405,,7093,New York,5,Metropolitan Area Regional Office - New York City,,,2163L001,Global Private Home Care Limited Liability Company,116 West 23rd Street,Suite 500,New York,New York,10011,,,,,New York,,LLC,40.743087,-73.993428,"(40.743087, -73.993428)"
969,University Eye Center,DTC,Diagnostic and Treatment Center,08/25/1980,33 West 42nd St,,New York,New York,10036,2129384001,,,7093,New York,5,Metropolitan Area Regional Office - New York City,,,7002114R,State of NY State University of NY Central Administration,178-50 Linden Blvd,,Jamaica,New York,11434,,,,,New York,,State,40.754318,-73.982727,"(40.754318, -73.982727)"
9569,Avantus Upper East Side Dialysis Center,DTC-EC,Diagnostic and Treatment Center Extension Clinic,08/01/2013,315 East 62nd Street,,New York,New York,10128,7187156276,7813729693,,7093,New York,5,Metropolitan Area Regional Office - New York City,Avantus Irving Place Dialysis Center,9566,7002803R,"Avantus Renal Therapy New York, LLC",120 East 16th Street,,New York,New York,10003,,,,,New York,,Business Corporation,40.762226,-73.962227,"(40.762226, -73.962227)"
15235,Century Medical & Dental Center,DTC-EC,Diagnostic and Treatment Center Extension Clinic,10/04/2021,827 11th Avenue,,New York,New York,10019,9174538564,,,7093,New York,5,Metropolitan Area Regional Office - New York City,"Century Medical & Dental Center, Inc.",6610,7001108R,"Century Medical & Dental Center, Inc.",260 Avenue X,,Brooklyn,New York,11223,,,,,New York,,Business Corporation,,,
13596,Affirmed Home Care,LHCSA,Licensed Home Care Services Agency,04/03/2018,70 West 36th Street,"6th Floor, Suite C",New York,New York,10018,2124235611,9292322930,,7093,New York,5,Metropolitan Area Regional Office - New York City,,,2623L001,"Dmv Home Care, Inc.",70 West 36th Street,"6th Floor, Suite C",New York,New York,10018,,,,,New York,,Business Corporation,40.750598,-73.986283,"(40.750598, -73.986283)"
12751,"Premier Home Health Care Services, Inc.",LHCSA,Licensed Home Care Services Agency,03/15/2002,"5 Bryant Park, 5th Floor",Avenue of the Americas,New York,New York,10018,2124308270,2124308273,www.premierhomehealthcare.com,7093,New York,5,Metropolitan Area Regional Office - New York City,,,1086L004,"Premier Home Health Care Services, Inc.",1430 Broadway,Suite 1615,New York,New York,10018,,,,,New York,,Business Corporation,,,
12832,Home Instead,LHCSA,Licensed Home Care Services Agency,07/28/2005,400 E 56th St,Professional Wing Ste 2,New York,New York,10022,2126148057,2125916676,www.homeinstead.com,7093,New York,5,Metropolitan Area Regional Office - New York City,,,1282L001,"Home Care Associates, Inc.",211 E 43rd St,Rm 1404,New York,New York,10017-4749,,,,,New York,,Business Corporation,40.757538,-73.963374,"(40.757538, -73.963374)"
1492,Settlement Health,DTC,Diagnostic and Treatment Center,09/27/1979,212 East 106th Street,,New York,New York,10029,2123602600,,,7093,New York,5,Metropolitan Area Regional Office - New York City,,,7002105R,Settlement Health,314 East 104 Street,,New York,New York,10029,,,,,New York,,Not for Profit Corporation,40.791229,-73.944023,"(40.791229, -73.944023)"
12968,TrustHouse,LHCSA,Licensed Home Care Services Agency,04/15/2016,2 West 45th Street,7th Floor,New York,New York,10036,8776877380,8452150135,,7093,New York,5,Metropolitan Area Regional Office - New York City,,,1570L002,"Alliance Homecare, Inc.",100 Cross Ways Park Drive West,Suite 217,Woodbury,New York,11797,,,,,New York,,Business Corporation,,,
9923,Fort Tryon Center for Rehabilitation and Nursing,ADHCP,Adult Day Health Care Program - Offsite,04/18/2016,1916 Park Avenue,,New York,New York,10037,2125436400,2125436419,,7093,New York,5,Metropolitan Area Regional Office - New York City,Fort Tryon Center for Rehabilitation and Nursing,1585,7002359N,Fort Tryon Rehabilitation & Health Care Facility LLC,801 W 190th Street,,New York,New York,10040,,,,,New York,,LLC,40.808659,-73.936847,"(40.808659, -73.936847)"
1516,The Door - A Center of Alternatives,DTC,Diagnostic and Treatment Center,01/01/1901,121 Ave of The Americas,,New York,New York,10013,2129419090,,,7093,New York,5,Metropolitan Area Regional Office - New York City,,,7002222R,The Door - A Center of Alternatives,80 5 Avenue,,New York,New York,10011,,,,,New York,,Not for Profit Corporation,40.724056,-74.0047,"(40.724056, -74.0047)"
1600,Coler Rehabilitation and Nursing Care Center,NH,Residential Health Care Facility - SNF,08/01/1980,900 Main Street,,Roosevelt Island,New York,10044,2128486300,,,7093,New York,5,Metropolitan Area Regional Office - New York City,Henry J. Carter Skilled Nursing Facility,1601,7002337N,New York City Health and Hospital Corporation,125 Worth Street,,New York,New York,10013,,,,,New York,,Municipality,40.768784,-73.942253,"(40.768784, -73.942253)"
15171,Upper West Side Endoscopy,DTC,Diagnostic and Treatment Center,07/21/2021,230 West 74th Street,,New York,New York,10023,9146770179,,,7093,New York,5,Metropolitan Area Regional Office - New York City,,,7002820R,"UWS ASC, LLC","2101-2115 Broadway, Suite SC-1",,New York,New York,10023,,,,,New York,,LLC,,,
15429,The Apsley,EHP,Enriched Housing Program,07/03/2023,2330 Broadway,,New York,New York,10024,2124791200,,https://www.apsleysunrise.com/,7093,New York,5,Metropolitan Area Regional Office - New York City,,,420-S-403,GWC - Broadway 85th Inc.,4500 Dorr Street,,Toledo,New York,43615,,,,,New York,,Business Corporation,,,
5623,Riverside Health Center,DTC-EC,Diagnostic and Treatment Center Extension Clinic,11/28/1994,160 West 100th Street,,New York,New York,10025,2123045429,,,7093,New York,5,Metropolitan Area Regional Office - New York City,New York City Department of Health and Mental Hygiene,1339,7002112R,City of New York,250 Church Street,,New York,New York,10013,,,,,New York,,Municipality,40.796234,-73.967621,"(40.796234, -73.967621)"
5798,P S 8,,School Based Diagnostic and Treatment Center Extension Clinic,09/15/1995,465 W 167th Street,,New York,New York,10032,,,,7093,New York,5,Metropolitan Area Regional Office - New York City,The Children's Aid Society,6447,7002233R,The Childrens Aid Society,356 East 88 Street,,New York,New York,10028,,,,,New York,,Not for Profit Corporation,40.839252,-73.936974,"(40.839252, -73.936974)"
3226,FMS-City Dialysis Center,DTC-EC,Diagnostic and Treatment Center Extension Clinic,01/01/2004,105 East 106th Street,,New York,New York,10029,2123486637,2128769362,,7093,New York,5,Metropolitan Area Regional Office - New York City,FMS-Southern Manhattan Dialysis Center,3414,7002176R,New York Dialysis Services Inc,650 Mcclellan,,Schenectady,New York,12304,,,,,New York,,Business Corporation,40.792744,-73.947311,"(40.792744, -73.947311)"
9700,Northwell Greenwich Village Hospital,HOSP,Hospital,07/17/2014,30 Seventh Avenue,,New York,New York,10011,5164658018,,,7093,New York,5,Metropolitan Area Regional Office - New York City,Lenox Hill Hospital,1450,7002017H,Lenox Hill Hospital,100 East 77 Street,,New York,New York,10021,"Northwell Quality and Medical Affairs, Inc.",2000 Marcus Ave.,,New Hyde Park,New York,11042,Not for Profit Corporation,40.737576,-74.000488,"(40.737576, -74.000488)"
12654,"Bayada Home Health Care, Inc.",LHCSA,Licensed Home Care Services Agency,06/08/2005,115 West 30th Street,Room 201,New York,New York,10001,2123543557,2122780600,www.bayada.com,7093,New York,5,Metropolitan Area Regional Office - New York City,,,0853L003,"Bayada Home Health Care, Inc.",825 East Gate Blvd.,Suite 201,Garden City,New York,11530,,,,,New York,,Not for Profit Corporation,,,
2911,START Treatment & Recovery Centers,DTC-EC,Diagnostic and Treatment Center Extension Clinic,07/19/1979,119 West 124th Street,,New York,New York,10027,7182602931,,,7093,New York,5,Metropolitan Area Regional Office - New York City,START Treatment & Recovery Centers,2914,7001214R,"START Treatment & Recovery Centers, Inc.",22 Chapel Street,,Brooklyn,New York,11201,,,,,New York,,Not for Profit Corporation,40.807346,-73.946411,"(40.807346, -73.946411)"
1460,New York Eye and Ear Infirmary of Mount Sinai,HOSP,Hospital,01/01/1901,310 East 14th Street,,New York,New York,10003,2129794300,,,7093,New York,5,Metropolitan Area Regional Office - New York City,,,7002026H,NY Eye and Ear Infirmary Inc,310 East 14 St,,New York,New York,10003,"Mount Sinai Hospitals Group, Inc.",One Gustave L. Levy Place,,New York,New York,10029,Not for Profit Corporation,40.732189,-73.984711,"(40.732189, -73.984711)"
9369,Wards Island Project,DTC-EC,Diagnostic and Treatment Center Extension Clinic,12/22/2011,"111 Sunken Garden Loop, Suite 137-143",,New York,New York,10035,6465534475,6465534480,,7093,New York,5,Metropolitan Area Regional Office - New York City,Care For the Homeless,9000,7000279R,"Care For The Homeless, Inc",1911-1921 Jerome Avenue,,Bronx,New York,10453,,,,,New York,,Not for Profit Corporation,40.786139,-73.931857,"(40.786139, -73.931857)"
9845,New York Presbyterian / Lower Manhattan Cancer Center,HOSP-EC,Hospital Extension Clinic,10/15/2015,21 West Broadway,,New York,New York,10007,2127466600,,,7093,New York,5,Metropolitan Area Regional Office - New York City,New York-Presbyterian Hospital - New York Weill Cornell Center,1458,7002054H,The New York and Presbyterian Hospital,622 West 168th Street,,New York,New York,10032,,,,,New York,,Not for Profit Corporation,40.713146,-74.011078,"(40.713146, -74.011078)"
6230,NYU Langone Rutherford,HOSP-EC,Hospital Extension Clinic,01/01/2006,305 Second Ave,,New York,New York,10003,2125986570,,,7093,New York,5,Metropolitan Area Regional Office - New York City,NYU Langone Hospitals,1463,7002053H,NYU Langone Hospitals,550 First Avenue,,New York,New York,10016,,,,,New York,,Not for Profit Corporation,40.734818,-73.983231,"(40.734818, -73.983231)"
10302,HSS West Side ASC,DTC,Diagnostic and Treatment Center,07/16/2019,600-610 West 58th Street,,New York,New York,10019,2127747026,,,7093,New York,5,Metropolitan Area Regional Office - New York City,,,7002815R,"Hospital for Special Surgery West Side Ambulatory Surgery Center, LLC",600-610 West 58th Street,,New York,New York,10019,,,,,New York,,LLC,40.771095,-73.991389,"(40.771095, -73.991389)"
5510,Lenox Hill Hosp Center for Mental Health,HOSP-EC,Hospital Extension Clinic,06/10/1994,1430 Second Avenue,,New York,New York,10021,2124343365,,,7093,New York,5,Metropolitan Area Regional Office - New York City,Lenox Hill Hospital,1450,7002017H,Lenox Hill Hospital,100 East 77 Street,,New York,New York,10021,"Northwell Healthcare, Inc.",2000 Marcus Ave.,,New Hyde Park,New York,11042,Not for Profit Corporation,40.770443,-73.957077,"(40.770443, -73.957077)"
6986,Avon Foundation Breast Imaging Center,HOSP-EC,Hospital Extension Clinic,08/01/2004,1130 St Nichols Avenue,,New York,New York,10032,2128514512,,,7093,New York,5,Metropolitan Area Regional Office - New York City,New York-Presbyterian Hospital - New York Weill Cornell Center,1458,7002054H,The New York and Presbyterian Hospital,622 West 168th Street,,New York,New York,10032,,,,,New York,,Not for Profit Corporation,40.839909,-73.939713,"(40.839909, -73.939713)"
3089,Terence Cardinal Cooke Health Care Center,NH,Residential Health Care Facility - SNF,08/17/1983,1249 Fifth Avenue,,New York,New York,10029,2123603600,,,7093,New York,5,Metropolitan Area Regional Office - New York City,,,7002345N,Terence Cardinal Cooke Health Care Ctr,1249 Fifth Avenue,,New York,New York,10029,Catholic Health Care System,"205 Lexington Avenue, 3rd Floor",,New York,New York,10016,Not for Profit Corporation,40.794212,-73.951065,"(40.794212, -73.951065)"
13279,Alvita Care,LHCSA,Licensed Home Care Services Agency,05/14/2014,231 West 29th Street,Suite 400,New York,New York,10001,2122730490,2122730499,,7093,New York,5,Metropolitan Area Regional Office - New York City,,,2071L001,"Home Life Health Care, Llc",231 West 29th Street,Suite 400,New York,New York,10001,,,,,New York,,LLC,40.748639,-73.994206,"(40.748639, -73.994206)"
13371,"Devotion Home Care, Llc",LHCSA,Licensed Home Care Services Agency,09/12/2018,28 West 36th Street,6th Floor,New York,New York,10018,2127063861,2125916138,,7093,New York,5,Metropolitan Area Regional Office - New York City,,,2210L001,"Devotion Home Care, Llc",28 West 36th Street,6th Floor,New York,New York,10018,,,,,New York,,LLC,40.75009,-73.985139,"(40.75009, -73.985139)"
6292,Mobile Dental Center,DTC-EC,Diagnostic and Treatment Center Extension Clinic,04/30/2001,78 Old Broadway,,New York,New York,10027,2123051045,,,7093,New York,5,Metropolitan Area Regional Office - New York City,Columbia University Health Care Inc,7078,7002157R,"Columbia University Health Care, Inc",630 West 168th Street,,New York,New York,10032,,,,,New York,,Not for Profit Corporation,,,
7664,Charles B Rangel Comm Health Center,HOSP-EC,Hospital Extension Clinic,12/31/2002,534 A West 135th Street,,New York,New York,10031,2124912300,,,7093,New York,5,Metropolitan Area Regional Office - New York City,New York-Presbyterian Hospital - New York Weill Cornell Center,1458,7002054H,The New York and Presbyterian Hospital,622 West 168th Street,,New York,New York,10032,,,,,New York,,Not for Profit Corporation,40.819843,-73.954613,"(40.819843, -73.954613)"
13930,VNS Health Personal Care,LHCSA,Licensed Home Care Services Agency,09/17/1999,5 Penn Plaza,20th floor,New York,New York,10001,2126097600,2122903088,www.partnersincareny.org,7093,New York,5,Metropolitan Area Regional Office - New York City,,,9919L001,"New Partners, Inc.",220 East 42nd Street,2nd Floor,New York,New York,10017,,,,,New York,,Not for Profit Corporation,,,
6046,121st Street Family Health Center,DTC-EC,Diagnostic and Treatment Center Extension Clinic,04/10/1996,219 East 121 Street,,New York,New York,10035,,,,7093,New York,5,Metropolitan Area Regional Office - New York City,Damian Family Care Center,6067,7003246R,"Damian Family Care Centers, Inc.","89-56 162nd Street, 3rd Floor",,Jamaica,New York,11432,,,,,New York,,Not for Profit Corporation,40.800873,-73.936897,"(40.800873, -73.936897)"
13647,Right At Home,LHCSA,Licensed Home Care Services Agency,08/15/2018,180 W 80th Street,Chesterfield Ste #203,New York,New York,10024,2128772273,2128980454,,7093,New York,5,Metropolitan Area Regional Office - New York City,,,2685L001,Gws Home Care Llc,180 W 80th Street,Chesterfield Ste #203,New York,New York,10024,,,,,New York,,LLC,40.783422,-73.97734,"(40.783422, -73.97734)"
4408,Renaissance Health Care Network,DTC,Diagnostic and Treatment Center,10/04/1990,264 West 118th Street,,New York,New York,10026,2129326522,2133161479,,7093,New York,5,Metropolitan Area Regional Office - New York City,,,7002136R,New York City Health and Hospital Corporation,125 Worth Street,,New York,New York,10013,"Gotham Health FQHC, Inc.",Care of NYC Health and Hospital Corp.,125 Worth Street,New York,New York,10013,Municipality,40.805305,-73.953568,"(40.805305, -73.953568)"
1466,Mount Sinai West,HOSP,Hospital,01/01/1901,1000 10th Avenue,,New York,New York,10019,2125237225,,,7093,New York,5,Metropolitan Area Regional Office - New York City,,,7002032H,St Lukes Roosevelt Hospital Center Inc,Amsterdam Avenue At 114th Street,,New York,New York,10025,"Mount Sinai Hospitals Group, Inc.",One Gustave L. Levy Place,,New York,New York,10029,Not for Profit Corporation,40.770092,-73.987785,"(40.770092, -73.987785)"
10083,ColumbiaDoctors/NewYork-Presbyterian Imaging,DTC,Diagnostic and Treatment Center,10/01/2017,51 West 51st Street,,New York,New York,10019,,,,7093,New York,5,Metropolitan Area Regional Office - New York City,,,7002810R,ColumbiaDoctors/NewYork-Presbyterian Imaging,51 West 51st Street,,New York,New York,10019,,,,,New York,,Not for Profit Corporation,40.76092,-73.9804,"(40.76092, -73.9804)"
5675,New York Eye & Ear Outpatient Center,HOSP-EC,Hospital Extension Clinic,04/26/1995,230 Second Avenue,,New York,New York,10003,2129794300,,,7093,New York,5,Metropolitan Area Regional Office - New York City,New York Eye and Ear Infirmary of Mount Sinai,1460,7002026H,NY Eye and Ear Infirmary Inc,310 East 14 St,,New York,New York,10003,"Mount Sinai Hospitals Group, Inc.",One Gustave L. Levy Place,,New York,New York,10029,Not for Profit Corporation,40.732468,-73.984802,"(40.732468, -73.984802)"
14858,VillageCare at 46 and Ten,EHP,Enriched Housing Program,08/08/2001,510 West 46th Street,,New York,New York,10036,2129774600,2129774848,,7093,New York,5,Metropolitan Area Regional Office - New York City,,,420-S-379,Village Housing Development Fund Corporation,510 West 46th Street,,New York,New York,10036-2296,,,,,New York,,Not for Profit Corporation,40.762227,-73.994309,"(40.762227, -73.994309)"
13335,"A Caring Hand Services, Inc.",LHCSA,Licensed Home Care Services Agency,11/20/2014,52 Vanderbilt Avenue,Suite 404,New York,New York,10017,2128284545,2128287982,,7093,New York,5,Metropolitan Area Regional Office - New York City,,,2144L001,"A Caring Hand Services, Inc.",52 Vanderbilt Avenue,Suite 404,New York,New York,10017,,,,,New York,,Business Corporation,40.754249,-73.977368,"(40.754249, -73.977368)"
5510,Lenox Hill Hosp Center for Mental Health,HOSP-EC,Hospital Extension Clinic,06/10/1994,1430 Second Avenue,,New York,New York,10021,2124343365,,,7093,New York,5,Metropolitan Area Regional Office - New York City,Lenox Hill Hospital,1450,7002017H,Lenox Hill Hospital,100 East 77 Street,,New York,New York,10021,"Northwell Quality and Medical Affairs, Inc.",2000 Marcus Ave.,,New Hyde Park,New York,11042,Not for Profit Corporation,40.770443,-73.957077,"(40.770443, -73.957077)"
15409,Columbia University Health Care Mobile Van,DTC-EC,Diagnostic and Treatment Center Extension Clinic,02/13/2023,5122 Broadway,,New York,New York,10034,9176538570,,,7093,New York,5,Metropolitan Area Regional Office - New York City,Columbia University Health Care Inc,7078,7002157R,"Columbia University Health Care, Inc",630 West 168th Street,,New York,New York,10032,,,,,New York,,Not for Profit Corporation,,,
9860,HSS Spine Therapy Center,HOSP-EC,Hospital Extension Clinic,11/11/2013,405 East 75th Street,,New York,New York,10021,,,,7093,New York,5,Metropolitan Area Regional Office - New York City,Hospital for Special Surgery,1447,7002012H,NY Society for the Relief of The Ruptured & Crippled,535 East 70th St,,New York,New York,10021,,,,,New York,,Not for Profit Corporation,40.769697,-73.954243,"(40.769697, -73.954243)"
1439,Mount Sinai Beth Israel,HOSP,Hospital,01/01/1901,First Ave at 16th Street,,New York,New York,10003,2124202873,,,7093,New York,5,Metropolitan Area Regional Office - New York City,,,7002002H,Beth Israel Medical Center Inc,10 Nathan Perlman Place,,New York,New York,10003,"Mount Sinai Hospitals Group, Inc.",One Gustave L. Levy Place,,New York,New York,10029,Not for Profit Corporation,40.732666,-73.981598,"(40.732666, -73.981598)"
15262,"Hudson Surgery Center, LLC",DTC,Diagnostic and Treatment Center,01/13/2022,234-238 East 23rd Street,,New York,New York,10010,,,,7093,New York,5,Metropolitan Area Regional Office - New York City,,,7002821R,"Hudson Surgery Center, LLC",234-238 East 23rd Street,,New York,New York,10010,,,,,New York,,LLC,,,
3136,Rogosin Kidney Center,DTC,Diagnostic and Treatment Center,11/01/1983,505 East 70th Street 2nd Fl,,New York,New York,10021,2127461558,,,7093,New York,5,Metropolitan Area Regional Office - New York City,,,7002122R,The Rogosin Institute Inc,505 East 70th Street 2nd Floor,,New York,New York,10021,,,,,New York,,Not for Profit Corporation,40.765518,-73.954529,"(40.765518, -73.954529)"
4642,Odyssey House East 6th St Clinic,DTC-EC,Diagnostic and Treatment Center Extension Clinic,09/17/1992,309-11 East 6th Street,,New York,New York,10003,2127801600,,,7093,New York,5,Metropolitan Area Regional Office - New York City,Odyssey House of New York Inc,4641,7002141R,Odyssey House of New York Inc,666 Broadway  Tenth Floor,,New York,New York,10012,,,,,New York,,Not for Profit Corporation,40.727261,-73.988029,"(40.727261, -73.988029)"
14002,Highbride Dialysis,DTC-EC,Diagnostic and Treatment Center Extension Clinic,04/29/2021,2406 Amsterdam Avenue,,New York,New York,10031,2125680169,,,7093,New York,5,Metropolitan Area Regional Office - New York City,Bronx Dialysis Center,6661,7000272R,"Knickerbocker Dialysis, Inc",1615-1617 Eastchester Road,,Bronx,New York,10461,,,,,New York,,Business Corporation,40.84704,-73.931777,"(40.84704, -73.931777)"
9931,Ryan/Frederick Douglass Community Health Center,DTC-EC,Diagnostic and Treatment Center Extension Clinic,06/14/2016,2381 Frederick Douglass Boulevard,,New York,New York,10027,,,,7093,New York,5,Metropolitan Area Regional Office - New York City,William F. Ryan Community Health Center,1529,7002243R,William F Ryan Community Health Center Inc,110 West 97th Street,,New York,New York,10025,,,,,New York,,Not for Profit Corporation,40.812108,-73.950141,"(40.812108, -73.950141)"
468,Lower Eastside Service Center Inc,DTC-EC,Diagnostic and Treatment Center Extension Clinic,10/15/1980,46 East Broadway,,New York,New York,10002,2122335372,,,7093,New York,5,Metropolitan Area Regional Office - New York City,Lower Eastside Service Center Inc,1562,7002293R,Lower Eastside Service Center Inc,46 East Broadway,,New York,New York,10002,,,,,New York,,Not for Profit Corporation,40.713638,-73.99585,"(40.713638, -73.99585)"
13397,"Helping U Homecare, Inc.",LHCSA,Licensed Home Care Services Agency,09/29/2015,1897 3rd Avenue,,New York,New York,10029,9177931300,9174634703,,7093,New York,5,Metropolitan Area Regional Office - New York City,,,2259L001,"Helping U Homecare, Inc.",1897 3rd Avenue,,New York,New York,10029,,,,,New York,,Business Corporation,40.804999,-73.938119,"(40.804999, -73.938119)"
6414,PS 155-William Pacca,,School Based Diagnostic and Treatment Center Extension Clinic,04/01/2000,319 East 117th Street,,New York,New York,10035,2123486410,,,7093,New York,5,Metropolitan Area Regional Office - New York City,East Harlem Council for Human Services Inc,1512,7002217R,East Harlem Council for Human Services Inc,2253 Third Avenue,,New York,New York,10035,,,,,New York,,Not for Profit Corporation,40.797218,-73.93605,"(40.797218, -73.93605)"
15630,"Midtown Endoscopy & Surgical Center, LLC",DTC,Diagnostic and Treatment Center,04/09/2024,147 East 26th Street,,New York,New York,10010,2124278761,,,7093,New York,5,Metropolitan Area Regional Office - New York City,,,7002825R,"Midtown Endoscopy & Surgical Center, LLC",147 East 26th Street,,New York,New York,10010,,,,,New York,,LLC,,,
9115,East Side Endoscopy and Pain Management Center,DTC,Diagnostic and Treatment Center,01/25/2010,380 Second Avenue,Concourse A,New York,New York,10010,2123751065,2123751069,,7093,New York,5,Metropolitan Area Regional Office - New York City,,,7002192R,"East Side Endoscopy, LLC",380 Second Avenue,Councourse A,New York,New York,10010,,,,,New York,,LLC,40.737343,-73.981209,"(40.737343, -73.981209)"
6362,Sidney Kimmel Center,HOSP-EC,Hospital Extension Clinic,04/15/2002,353 East 68th Street,,New York,New York,10065,6464224300,,,7093,New York,5,Metropolitan Area Regional Office - New York City,Memorial Hospital for Cancer and Allied Diseases,1453,7002020H,Memorial Hospital for Cancer and Allied Diseases Inc,1275 York Avenue,,New York,New York,10021,,,,,New York,,Not for Profit Corporation,40.765739,-73.958339,"(40.765739, -73.958339)"
7612,CHN - Helen B Atkinson Center,DTC-EC,Diagnostic and Treatment Center Extension Clinic,06/30/1998,81 West 115th Street,,New York,New York,10026,2124260088,,,7093,New York,5,Metropolitan Area Regional Office - New York City,Community Healthcare Network,1416,7002119R,Community Healthcare Network,184 Fifth Avenue,,New York,New York,10010,,,,,New York,,Not for Profit Corporation,40.801132,-73.949532,"(40.801132, -73.949532)"
3019,Little Sisters of the Assumption Family Health,CHHA,Certified Home Health Agency,09/27/1979,333 East 115th Street,,New York,New York,10029,2129874422,,,7093,New York,5,Metropolitan Area Regional Office - New York City,,,7002645,Little Sisters of the Assumption Family Health,426 E 119th St,,New York,New York,10035,,,,,New York,,Not for Profit Corporation,40.795704,-73.936668,"(40.795704, -73.936668)"
1536,Lower Manhattan Health District,DTC-EC,Diagnostic and Treatment Center Extension Clinic,09/27/1979,303 9th Avenue,,New York,New York,10001,2122371707,,,7093,New York,5,Metropolitan Area Regional Office - New York City,New York City Department of Health and Mental Hygiene,1339,7002112R,City of New York,250 Church Street,,New York,New York,10013,,,,,New York,,Municipality,40.749596,-73.999138,"(40.749596, -73.999138)"
441,Lower Eastside Service Center Inc,DTC-EC,Diagnostic and Treatment Center Extension Clinic,10/15/1980,62 East Broadway,,New York,New York,10002,2122335372,,,7093,New York,5,Metropolitan Area Regional Office - New York City,Lower Eastside Service Center Inc,1562,7002293R,Lower Eastside Service Center Inc,46 East Broadway,,New York,New York,10002,,,,,New York,,Not for Profit Corporation,40.713696,-73.995163,"(40.713696, -73.995163)"
8560,Lenox Hill Hospital Extension Clinic at MEETH,HOSP-EC,Hospital Extension Clinic,01/26/2006,210 East 64th Street,,New York,New York,10021,,,,7093,New York,5,Metropolitan Area Regional Office - New York City,Lenox Hill Hospital,1450,7002017H,Lenox Hill Hospital,100 East 77 Street,,New York,New York,10021,"Northwell Quality and Medical Affairs, Inc.",2000 Marcus Ave.,,New Hyde Park,New York,11042,Not for Profit Corporation,40.764416,-73.963821,"(40.764416, -73.963821)"
6900,NYU Mobile Dental Van,DTC-EC,Diagnostic and Treatment Center Extension Clinic,10/31/2006,345 East 24th Street,,New York,New York,10010,2129989652,,,7093,New York,5,Metropolitan Area Regional Office - New York City,New York University Dental Center,3454,7002139R,New York University Dental Center,345 East 24th Street,,Ny,New York,10010,,,,,New York,,Not for Profit Corporation,40.737877,-73.978661,"(40.737877, -73.978661)"
